snapped_at,price,market_cap,total_volume
2022-03-08 00:00:00 UTC,62.5962198479047,20059258654.96838,1437357092.5401096
2022-03-09 00:00:00 UTC,62.8029318504575,20183258191.64141,1301098608.782719
2022-03-10 00:00:00 UTC,66.88624613673952,21636304557.474293,1579246668.4682856
2022-03-11 00:00:00 UTC,63.36767502042498,20253740837.606216,1302677286.7159235
2022-03-12 00:00:00 UTC,61.88685254834645,20065988308.818016,1060580625.7028301
2022-03-13 00:00:00 UTC,62.59152225173663,20221705637.269073,595308043.0522869
2022-03-14 00:00:00 UTC,60.52919702772553,19504658779.787167,727620996.2226295
2022-03-15 00:00:00 UTC,62.3861831464108,20092224419.037838,1012837257.9816848
2022-03-16 00:00:00 UTC,63.59280074758425,20381652934.338127,956161391.6029578
2022-03-17 00:00:00 UTC,66.8544155488281,21292770260.422024,1424936732.601234
2022-03-18 00:00:00 UTC,66.86142450109794,21651628287.18032,1474057189.2589145
2022-03-19 00:00:00 UTC,68.20355557650662,21846600972.98467,1681603208.6710668
2022-03-20 00:00:00 UTC,70.10402260426179,22455363852.718624,1133023035.744478
2022-03-21 00:00:00 UTC,67.32096521853771,21566491455.175846,725492615.41284
2022-03-22 00:00:00 UTC,67.4132233515015,21560324768.8966,870097952.8289682
2022-03-23 00:00:00 UTC,68.22210812382073,21899777123.941498,1059638986.8686895
2022-03-24 00:00:00 UTC,71.88273307621658,23182171230.655533,1085537711.7130227
2022-03-25 00:00:00 UTC,77.44198632313065,24995048815.81761,1828118574.8890038
2022-03-26 00:00:00 UTC,74.78902796542405,24246084573.32512,1377720786.9998152
2022-03-27 00:00:00 UTC,77.05633607341868,25151843972.37718,765330539.187835
2022-03-28 00:00:00 UTC,81.1735485103715,26420401322.58768,988559361.825449
2022-03-29 00:00:00 UTC,81.08769444249745,26521622601.988194,1828999634.0424755
2022-03-30 00:00:00 UTC,85.32478142343534,27627950621.204357,1859027686.7746465
2022-03-31 00:00:00 UTC,91.88888644521964,29862365181.649628,2442631504.8239365
2022-04-01 00:00:00 UTC,93.37040656093426,30455195415.671394,2602385099.4461217
2022-04-02 00:00:00 UTC,102.46455105751485,33350960411.862103,2921875270.097976
2022-04-03 00:00:00 UTC,100.85446126809194,32986747693.041233,2279311052.426179
2022-04-04 00:00:00 UTC,104.32121687921304,33910158203.078903,1738731574.5971587
2022-04-05 00:00:00 UTC,100.91344708844818,32839595133.63378,1893806312.5920098
2022-04-06 00:00:00 UTC,96.8173895521685,31640521799.198982,1633637762.7070394
2022-04-07 00:00:00 UTC,86.10147136793533,28256022928.903008,2446958448.17576
2022-04-08 00:00:00 UTC,90.83068583171912,29753382104.75515,1822216049.7858307
2022-04-09 00:00:00 UTC,84.14894725460155,27358591336.811226,1775856180.7621076
2022-04-10 00:00:00 UTC,86.69199870891782,28390027247.469776,921463003.6701854
2022-04-11 00:00:00 UTC,86.0678675294532,28300281876.589733,892421676.0667975
2022-04-12 00:00:00 UTC,76.3713843376664,25134978922.514652,1674376360.6800945
2022-04-13 00:00:00 UTC,79.59341989293549,26100586784.01749,1757293691.26663
2022-04-14 00:00:00 UTC,79.90648415872491,26214341528.338978,1168814711.6727931
2022-04-15 00:00:00 UTC,77.07941942714307,25320498860.306694,1264596336.2073295
2022-04-16 00:00:00 UTC,77.60130722506075,25830054320.092575,796207315.9677256
2022-04-17 00:00:00 UTC,78.33993471689774,26182996059.723114,577212174.5299948
2022-04-18 00:00:00 UTC,76.93250136409019,25518200305.71788,774011832.3498777
2022-04-19 00:00:00 UTC,78.61096658907773,26165148776.057354,1265065415.2418158
2022-04-20 00:00:00 UTC,83.40326611444982,27769069822.958126,1299913020.6378272
2022-04-21 00:00:00 UTC,80.82197896724223,26902839454.30431,1274318646.9054096
2022-04-22 00:00:00 UTC,78.15733000847901,26030508954.479214,1349511465.358794
2022-04-23 00:00:00 UTC,78.39165057517037,26179560345.26978,938619693.184458
2022-04-24 00:00:00 UTC,78.48035694576295,26222611738.980846,606715331.2009201
2022-04-25 00:00:00 UTC,77.31095998097467,25868950286.682575,639023904.7021766
2022-04-26 00:00:00 UTC,79.51596023541265,26544349871.02884,1219576362.5505033
2022-04-27 00:00:00 UTC,76.06476607765858,25349848451.8783,967164762.6469685
2022-04-28 00:00:00 UTC,78.43822441301818,26191260100.594593,910571096.5920334
2022-04-29 00:00:00 UTC,78.64291458251964,26241456619.977097,941000565.7532307
2022-04-30 00:00:00 UTC,74.83588516216238,25020432710.708603,975655390.2904428
2022-05-01 00:00:00 UTC,67.84351009812478,22522662535.62436,927111230.1437025
2022-05-02 00:00:00 UTC,71.35661255879292,23874257099.68183,1075888354.3234723
2022-05-03 00:00:00 UTC,70.09520153897012,23441988475.810467,927726326.677577
2022-05-04 00:00:00 UTC,68.70877011475848,22982219143.30235,758713168.604859
2022-05-05 00:00:00 UTC,73.5427041255267,24570547200.38638,1051763956.6442566
2022-05-06 00:00:00 UTC,68.43967961904673,22875084847.13106,1324064985.6398501
2022-05-07 00:00:00 UTC,66.25904782399368,22184941537.570297,1171865832.9242368
2022-05-08 00:00:00 UTC,64.17684543631572,21559281920.331715,883977020.5926249
2022-05-09 00:00:00 UTC,60.76102664927226,20432932767.87672,1096322362.097611
2022-05-10 00:00:00 UTC,51.54397111690922,17471413994.59412,2039047633.9911962
2022-05-11 00:00:00 UTC,54.21379047748289,18200623300.106262,2651066929.678414
2022-05-12 00:00:00 UTC,41.126085995410286,13311377624.680214,3173336975.141636
2022-05-13 00:00:00 UTC,36.57714454073292,12325663947.239485,3101776067.3394623
2022-05-14 00:00:00 UTC,39.62881339815098,13409601828.529337,2006229593.772274
2022-05-15 00:00:00 UTC,42.834830198903255,14439525887.242476,1219326273.8701932
2022-05-16 00:00:00 UTC,47.990914489593855,16144453748.07731,1171310779.6238716
2022-05-17 00:00:00 UTC,43.52033063379566,14680265100.132055,1482406732.2050574
2022-05-18 00:00:00 UTC,45.98571094878923,15516435789.82396,1207921413.2820034
2022-05-19 00:00:00 UTC,40.31674706491327,13613622546.474533,1224289557.9335601
2022-05-20 00:00:00 UTC,41.98251220445567,14232447995.299349,1326688544.5427675
2022-05-21 00:00:00 UTC,39.704249724169664,13498788323.764952,1224077307.356909
2022-05-22 00:00:00 UTC,40.31192125141062,13706358535.010027,668553039.4542601
2022-05-23 00:00:00 UTC,42.199778742854434,14334928420.965197,726116476.351436
2022-05-24 00:00:00 UTC,39.05300953349911,13252698479.094915,1175247283.3664877
2022-05-25 00:00:00 UTC,39.580830233746234,13428653960.015474,1095077064.8859177
2022-05-26 00:00:00 UTC,38.17454406561264,12972845081.06472,922906817.5174727
2022-05-27 00:00:00 UTC,34.512982707828314,11734728933.111141,1842379925.4902623
2022-05-28 00:00:00 UTC,32.4627526639772,10995577082.338928,1647332665.8781195
2022-05-29 00:00:00 UTC,35.20821671286354,11994441280.66365,1002904478.1638446
2022-05-30 00:00:00 UTC,35.58166849014966,12069938272.5648,1018266017.8549049
2022-05-31 00:00:00 UTC,37.3177587365121,12695466075.03324,1388688775.6400921
2022-06-01 00:00:00 UTC,36.45557457465185,12380218876.03985,1244974330.8407981
2022-06-02 00:00:00 UTC,32.23437795292334,10990430624.511429,1224166149.3198142
2022-06-03 00:00:00 UTC,32.50825748073356,11073056289.50682,1307822652.920482
2022-06-04 00:00:00 UTC,30.648840143245994,10365669117.371132,1084111967.1979063
2022-06-05 00:00:00 UTC,31.210735917919816,10546438067.28357,901699596.1114526
2022-06-06 00:00:00 UTC,30.78904240206633,10495346360.383728,857193464.057103
2022-06-07 00:00:00 UTC,33.863168454877865,11546202395.827269,1623621359.9671319
2022-06-08 00:00:00 UTC,31.41814875913692,10729761340.82115,1438632970.4574075
2022-06-09 00:00:00 UTC,30.976835300059182,10586362753.25332,996608011.0910265
2022-06-10 00:00:00 UTC,31.990942229902128,10943699101.42268,1018653123.6505725
2022-06-11 00:00:00 UTC,30.113522604881037,10287297626.57195,1032156571.4493611
2022-06-12 00:00:00 UTC,27.44886100024254,9396063096.148643,989124950.4267156
2022-06-13 00:00:00 UTC,25.043401985055468,8629769454.665783,1169826027.2879395
2022-06-14 00:00:00 UTC,23.216907820857497,7752124636.4682255,2291338793.2852006
2022-06-15 00:00:00 UTC,24.747130333784217,8484001862.893558,1874784506.4826643
2022-06-16 00:00:00 UTC,28.3276818597923,9621841199.655485,2159862697.177236
2022-06-17 00:00:00 UTC,24.337827968433153,8294018968.802334,1555237348.3826854
2022-06-18 00:00:00 UTC,25.252712204741904,8684081221.63679,1109517202.7356756
2022-06-19 00:00:00 UTC,26.026903596573074,8835588557.710583,1624453444.9802017
2022-06-20 00:00:00 UTC,27.965134739271196,9540531874.082317,1723312207.901863
2022-06-21 00:00:00 UTC,28.935644757433458,9925358466.904554,1724294880.494283
2022-06-22 00:00:00 UTC,29.46006320076604,10077398143.920017,1404479929.939173
2022-06-23 00:00:00 UTC,27.94520093971973,9601207289.866556,1233129536.3491614
2022-06-24 00:00:00 UTC,31.166480075744772,10720454179.252203,1387745333.4990697
2022-06-25 00:00:00 UTC,34.63426880474988,11903218955.504889,1404039216.5264556
2022-06-26 00:00:00 UTC,34.56019559147234,11827812352.948952,1051365757.4388297
2022-06-27 00:00:00 UTC,32.140514037037875,11002728584.6946,938662079.560644
2022-06-28 00:00:00 UTC,31.386379749169492,10762168099.031267,915162748.4667792
2022-06-29 00:00:00 UTC,28.982643717645704,9916807769.684454,1019897299.7453011
2022-06-30 00:00:00 UTC,27.963367845234036,9579271339.710312,1072386004.9206864
2022-07-01 00:00:00 UTC,27.391760162699406,9321850517.793018,982022131.047244
2022-07-02 00:00:00 UTC,27.29325171145106,9454205634.02172,1093421206.3770916
2022-07-03 00:00:00 UTC,27.610143293039936,9476736116.46948,536722085.0096532
2022-07-04 00:00:00 UTC,27.641351143819303,9487297147.440958,469025135.33045894
2022-07-05 00:00:00 UTC,30.356874811104905,10396728525.40589,814577690.3638495
2022-07-06 00:00:00 UTC,29.563958118514044,10156652482.7192,1200715010.3064296
2022-07-07 00:00:00 UTC,31.10619968125363,10682545651.35519,1082349465.9254591
2022-07-08 00:00:00 UTC,32.05170559573166,11040454497.458998,942171521.7573062
2022-07-09 00:00:00 UTC,32.08316325183415,11123067558.333637,1185712714.4591966
2022-07-10 00:00:00 UTC,31.639008071533016,10918544425.200462,518239268.6970436
2022-07-11 00:00:00 UTC,30.55803988568337,10550967659.73829,539579687.5516576
2022-07-12 00:00:00 UTC,28.158945284539122,9752268771.509937,663799816.2395732
2022-07-13 00:00:00 UTC,27.622513199311403,9600079927.391563,691740931.3920108
2022-07-14 00:00:00 UTC,29.46465110803492,10180306848.592745,1029076750.5265226
2022-07-15 00:00:00 UTC,31.404443987194416,10855398806.04853,1122076640.7799964
2022-07-16 00:00:00 UTC,31.581993965723246,10913649537.33544,1117928786.4287875
2022-07-17 00:00:00 UTC,33.406293808353176,11528301821.051159,897667846.4265604
2022-07-18 00:00:00 UTC,32.49691795686628,11303052955.261854,915157524.6009958
2022-07-19 00:00:00 UTC,36.55860898835536,12443517837.929296,1274736564.5578635
2022-07-20 00:00:00 UTC,37.43250517907228,12928875499.423979,2006026556.119413
2022-07-21 00:00:00 UTC,35.2529360286193,12244099627.095718,1676718166.208574
2022-07-22 00:00:00 UTC,36.00386350421127,12452617391.664719,1552927508.230591
2022-07-23 00:00:00 UTC,33.7999040092493,11666380852.570572,1161975515.4998276
2022-07-24 00:00:00 UTC,33.42568875763693,11545817522.580448,826553368.7594787
2022-07-25 00:00:00 UTC,34.18667892502858,11909543276.548717,724382158.2461534
2022-07-26 00:00:00 UTC,30.444293860035675,10530461080.366745,966645724.9969556
2022-07-27 00:00:00 UTC,30.09413461699268,10416348759.78023,910963912.8365545
2022-07-28 00:00:00 UTC,33.12064308627851,11515192885.473404,1235112691.3850563
2022-07-29 00:00:00 UTC,35.18202930964634,12183235814.09089,1587937690.9770982
2022-07-30 00:00:00 UTC,34.611808303382865,12117023758.284523,1344413206.5469735
2022-07-31 00:00:00 UTC,35.978202310282406,12431412465.325405,1419167129.427438
2022-08-01 00:00:00 UTC,34.91316758119295,12121704056.489717,873762832.0488515
2022-08-02 00:00:00 UTC,34.03361938756796,11799155883.09796,809706622.6065257
2022-08-03 00:00:00 UTC,33.09397640135442,11640132852.01236,920418602.008341
2022-08-04 00:00:00 UTC,31.8267025270177,11003680257.089405,1789622702.8534477
2022-08-05 00:00:00 UTC,32.027173972126675,11080327170.886356,1022295623.8343211
2022-08-06 00:00:00 UTC,33.5447711505994,11592468979.111235,959288511.3438755
2022-08-07 00:00:00 UTC,33.2785402003174,11522392259.258013,543433206.6501248
2022-08-08 00:00:00 UTC,33.70006539722117,11703819285.156034,482702733.3327981
2022-08-09 00:00:00 UTC,34.886162325495214,12160624549.47181,962475163.0273961
2022-08-10 00:00:00 UTC,33.53459617184147,11671038053.118507,724426975.3414108
2022-08-11 00:00:00 UTC,34.63571849635742,12020199744.709042,1161017189.635578
2022-08-12 00:00:00 UTC,35.0641514473247,12221510730.266329,1461565855.3886726
2022-08-13 00:00:00 UTC,37.35750948908005,12988036097.932253,890814186.9528382
2022-08-14 00:00:00 UTC,38.40274771185234,13377539224.802902,1008002131.0046605
2022-08-15 00:00:00 UTC,37.06751628840065,12942630989.21842,824651894.1520808
2022-08-16 00:00:00 UTC,36.41280087168138,12709212787.14308,844815660.6261623
2022-08-17 00:00:00 UTC,35.741359508955874,12450647824.834805,888770823.0268288
2022-08-18 00:00:00 UTC,33.670720491771334,11755380604.013092,1037675969.1789474
2022-08-19 00:00:00 UTC,33.19480992037124,11617671667.151274,691205107.6717756
2022-08-20 00:00:00 UTC,30.422497983939778,10593321596.56595,1510368030.8196924
2022-08-21 00:00:00 UTC,29.78301624327147,10361118033.655647,1014867082.3989722
2022-08-22 00:00:00 UTC,30.8826825760018,10833333341.316566,837924867.1763382
2022-08-23 00:00:00 UTC,30.164657884558903,10499704775.364105,954486686.1384544
2022-08-24 00:00:00 UTC,30.18741824807298,10553386534.368694,699961300.6538551
